gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,ni,sale,costat
163051,2023-01-31,2022,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,544.2580,58.8920,795.0110,A
163113,2023-12-31,2023,INDL,C,D,STD,KOP,KOPPERS HOLDINGS INC,USD,1835.5000,89.2000,2154.2000,A
163610,2023-12-31,2023,INDL,C,D,STD,ICE,INTERCONTINENTAL EXCHANGE,USD,136084.0000,2368.0000,9903.0000,A
163678,2023-12-31,2023,INDL,C,D,STD,EVRI,EVERI HOLDINGS INC,USD,2123.8700,83.9970,807.8210,A
163685,2023-12-31,2023,INDL,C,D,STD,EGLE,EAGLE BULK SHIPPING INC,USD,1147.9540,22.7280,393.7990,A
163765,2023-12-31,2023,INDL,C,D,STD,CPS,COOPER-STANDARD HOLDINGS INC,USD,1872.2990,-201.9850,2815.8790,A
163884,2023-12-31,2023,INDL,C,D,STD,FSP,FRANKLIN STREET PROPERTIES,USD,1169.3300,-48.1100,146.2740,A
163889,2023-12-31,2023,INDL,C,D,STD,ATRC,ATRICURE INC,USD,613.9320,-30.4380,399.2450,A
163920,2023-12-31,2023,INDL,C,D,STD,WAL,WESTERN ALLIANCE BANCORP,USD,70862.0000,722.4000,4318.2000,A
163924,2023-12-31,2023,INDL,C,D,STD,JRVR,JAMES RIVER GROUP HLDGS LTD,USD,5317.2500,-107.6840,805.3440,A
163930,2023-12-31,2023,INDL,C,D,STD,GNK,GENCO SHIPPING & TRADING,USD,1141.9020,-12.8700,383.8250,A
163946,2023-12-31,2023,INDL,C,D,STD,CF,CF INDUSTRIES HOLDINGS INC,USD,14376.0000,1525.0000,6631.0000,A
163965,2023-12-31,2023,INDL,C,D,STD,CTSO,CYTOSORBENTS CORP,USD,53.2610,-28.5070,36.3490,A
163983,2023-12-31,2023,INDL,C,D,STD,THS,TREEHOUSE FOODS INC,USD,4106.6000,53.1000,3432.9000,A
164086,2023-06-30,2023,INDL,C,D,STD,CMPR,CIMPRESS PLC,USD,1854.8590,-185.9780,3079.6270,A
164116,2023-12-31,2023,INDL,C,D,STD,OFLX,OMEGA FLEX INC,USD,100.2340,20.7630,111.4650,A
164363,2023-12-31,2023,INDL,C,D,STD,TROX,TRONOX HOLDINGS PLC,USD,6134.0000,-316.0000,2850.0000,A
164365,2023-12-31,2023,INDL,C,D,STD,WSBF,WATERSTONE FINANCIAL INC,USD,2213.3890,9.3750,180.3930,A
164395,2023-12-31,2023,INDL,C,D,STD,OPBK,OP BANCORP,USD,2147.7300,23.9180,135.8460,A
164416,2023-12-31,2023,INDL,C,D,STD,IRBT,IROBOT CORP,USD,733.6980,-304.7100,890.5800,A
164494,2023-12-31,2023,INDL,C,D,STD,SPR,SPIRIT AEROSYSTEMS HOLDINGS,USD,6950.1000,-616.2000,6047.9000,A
164506,2023-12-31,2023,INDL,C,D,STD,ACCO,ACCO BRANDS CORP,USD,2644.8000,-21.8000,1832.8000,A
164557,2023-03-31,2022,INDL,C,D,STD,RBC,RBC BEARINGS INC,USD,4690.4000,166.7000,1469.3000,A
164572,2023-12-31,2023,INDL,C,D,STD,AMSF,AMERISAFE INC,USD,1229.1620,62.1080,306.8530,A
164633,2023-12-31,2023,INDL,C,D,STD,HOMB,HOME BANCSHARES INC,USD,22656.6580,392.9290,1344.9870,A
164652,2023-12-31,2023,INDL,C,D,STD,BKD,BROOKDALE SENIOR LIVING INC,USD,5573.4350,-189.0110,3006.7560,A
164708,2023-12-31,2023,INDL,C,D,STD,AMP,AMERIPRISE FINANCIAL INC,USD,175191.0000,2556.0000,16096.0000,A
164724,2023-12-31,2023,INDL,C,D,STD,MNSB,MAINSTREET BANCSHARES INC,USD,2035.4320,26.5850,127.7610,A
164755,2023-12-31,2023,INDL,C,D,STD,CROX,CROCS INC,USD,4643.8340,792.5660,3962.3470,A
165051,2023-12-31,2023,INDL,C,D,STD,SPWR,SUNPOWER CORP,USD,1347.0840,-247.1070,1685.2220,A
165052,2023-03-31,2022,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,4857.0830,386.7690,5903.6360,A
165123,2023-12-31,2023,INDL,C,D,STD,LDOS,LEIDOS HOLDINGS INC,USD,12695.0000,199.0000,15438.0000,A
165262,2023-12-31,2023,INDL,C,D,STD,DHT,DHT HOLDINGS INC,USD,1492.2230,161.3530,560.5560,A
165264,2023-12-31,2023,INDL,C,D,STD,FNF,FIDELITY NATL FINL FNF GROUP,USD,80614.0000,517.0000,11752.0000,A
165284,2023-12-31,2023,INDL,C,D,STD,FBIZ,FIRST BUSINESS FINL SRV INC,USD,3507.8460,37.0270,226.2360,A
165678,2023-12-31,2023,INDL,C,D,STD,CPA,COPA HOLDINGS SA,USD,5197.2700,518.1850,3461.0980,A
165746,2023-12-31,2023,INDL,C,D,STD,LYV,LIVE NATION ENTERTAINMENT,USD,19074.0450,315.8420,22749.0730,A
165798,2023-07-31,2023,INDL,C,D,STD,UEC,URANIUM ENERGY CORP,USD,737.5890,-3.3070,164.3890,A
165856,2023-12-31,2023,INDL,C,D,STD,HEES,H&E EQUIPMENT SERVICES INC,USD,2639.8860,169.2930,1469.2160,A
165914,2023-12-31,2023,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,8044.3620,1228.7370,9871.6490,A
165993,2023-12-31,2023,INDL,C,D,STD,FIS,FIDELITY NATIONAL INFO SVCS,USD,55105.0000,-6654.0000,9821.0000,A
166213,2023-09-30,2023,INDL,C,D,STD,LQDT,LIQUIDITY SERVICES INC,USD,288.9700,20.9780,314.4620,A
166435,2023-12-31,2023,INDL,C,D,STD,VNDA,VANDA PHARMACEUTICALS INC,USD,648.4400,2.5090,192.6400,A
166447,2023-09-30,2023,INDL,C,D,STD,AVXL,ANAVEX LIFE SCIENCES CORP,USD,154.3860,-47.5050,0.0000,A
166482,2023-09-30,2023,INDL,C,D,STD,MWA,MUELLER WATER PRODUCTS INC,USD,1505.0000,85.5000,1275.7000,A
166555,2023-12-31,2023,INDL,C,D,STD,ATEC,ALPHATEC HOLDINGS INC,USD,805.2080,-186.6380,482.2620,A
166563,2023-12-31,2023,INDL,C,D,STD,DK,DELEK US HOLDINGS INC,USD,7171.8000,19.8000,16917.4000,A
166593,2023-12-31,2023,INDL,C,D,STD,SNCR,SYNCHRONOSS TECHNOLOGIES,USD,310.3370,-54.5350,164.1960,A
170384,2023-12-31,2023,INDL,C,D,STD,GOGO,GOGO INC,USD,781.5390,145.6780,397.5770,A
170396,2023-12-31,2023,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,21316.2650,250.1430,1442.9620,A
170419,2023-06-30,2023,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,4607.4870,44.6040,218.5960,A
170527,2023-09-30,2023,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,11646.7000,301.3000,6991.0000,A
170714,2023-12-31,2023,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,4219.3330,49.0440,754.7080,A
170750,2023-12-31,2023,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,29001.0000,3143.0000,8412.0000,A
170758,2023-12-31,2023,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,579.8550,-107.6560,565.2310,A
170841,2023-12-31,2023,INDL,C,D,STD,PSX,PHILLIPS 66,USD,75501.0000,7015.0000,147399.0000,A
170920,2023-04-30,2022,INDL,C,D,STD,ASPU,ASPEN GROUP INC,USD,83.8100,-8.3480,66.3250,A
170945,2023-12-31,2023,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,230.5280,21.5910,235.6370,A
171002,2023-12-31,2023,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,5086.0830,122.8730,1568.4760,A
171007,2023-12-31,2023,INDL,C,D,STD,NOW,SERVICENOW INC,USD,17387.0000,1731.0000,8971.0000,A
171049,2023-12-31,2023,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,3424.0810,247.3860,4671.4700,A
171067,2023-07-31,2023,INDL,C,D,STD,PANW,PALO ALTO NETWORKS INC,USD,14501.1000,439.7000,6892.7000,A
171141,2023-01-31,2022,INDL,C,D,STD,FIVE,FIVE BELOW INC,USD,3324.9110,261.5280,3076.3080,A
174077,2023-03-31,2022,INDL,C,D,STD,CVLT,COMMVAULT SYSTEMS INC,USD,782.5740,-35.7740,784.5900,A
174134,2023-12-31,2023,INDL,C,D,STD,PTCT,PTC THERAPEUTICS INC,USD,1895.6980,-626.6040,937.8220,A
174147,2023-12-31,2023,INDL,C,D,STD,QRTEA,QURATE RETAIL INC,USD,11368.0000,-145.0000,10915.0000,A
174236,2023-12-31,2023,INDL,C,D,STD,SEM,SELECT MEDICAL HOLDINGS CORP,USD,7689.6310,243.4910,6664.0580,A
174310,2023-12-31,2023,INDL,C,D,STD,KBR,KBR INC,USD,5565.0000,-265.0000,6956.0000,A
174389,2023-12-31,2023,INDL,C,D,STD,EHTH,EHEALTH INC,USD,1113.3450,-28.2140,452.8710,A
174390,2023-12-31,2023,INDL,C,D,STD,LMAT,LEMAITRE VASCULAR INC,USD,346.7780,30.1050,193.4840,A
174428,2023-12-31,2023,INDL,C,D,STD,INFU,INFUSYSTEM HOLDINGS INC,USD,102.9150,0.8720,125.7850,A
174637,2023-12-31,2023,INDL,C,D,STD,ICFI,ICF INTERNATIONAL INC,USD,2011.7720,82.6120,1963.2380,A
174729,2023-12-31,2023,INDL,C,D,STD,TNL,TRAVEL PLUS LEISURE CO,USD,6738.0000,396.0000,3750.0000,A
174744,2023-12-31,2023,INDL,C,D,STD,EVR,EVERCORE INC,USD,3703.2980,255.4790,2442.6660,A
175007,2023-12-31,2023,INDL,C,D,STD,ALGT,ALLEGIANT TRAVEL CO,USD,4869.4100,117.5960,2509.8570,A
175008,2023-12-31,2023,INDL,C,D,STD,FOLD,AMICUS THERAPEUTICS INC,USD,777.8800,-151.5840,399.3560,A
175263,2023-12-31,2023,INDL,C,D,STD,WU,WESTERN UNION CO,USD,8198.8000,626.0000,4357.0000,A
175269,2023-12-31,2023,INDL,C,D,STD,CELH,CELSIUS HOLDINGS INC,USD,1536.3960,226.8010,1318.0140,A
175307,2023-12-31,2023,INDL,C,D,STD,DEI,DOUGLAS EMMETT INC,USD,9644.2180,-42.7060,1004.1780,A
175319,2023-12-31,2023,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,5640.3140,-17.7260,5636.5230,A
175404,2023-12-31,2023,INDL,C,D,STD,FSLR,FIRST SOLAR INC,USD,10365.1320,830.7770,3318.6020,A
175503,2023-12-31,2023,INDL,C,D,STD,GORO,GOLD RESOURCE CORP,USD,183.8860,-16.0170,97.7280,A
175607,2023-12-31,2023,INDL,C,D,STD,FRST,PRIMIS FINANCIAL CORP,USD,3876.0740,9.9400,244.2250,A
175654,2023-12-31,2023,INDL,C,D,STD,WLDN,WILLDAN GROUP INC,USD,415.5880,10.9260,510.0950,A
175686,2023-12-31,2023,INDL,C,D,STD,PRIM,PRIMORIS SERVICES CORP,USD,3827.4270,126.1450,5715.3090,A
175689,2023-12-31,2023,INDL,C,D,STD,AWI,ARMSTRONG WORLD INDUSTRIES,USD,1672.4000,223.8000,1295.2000,A
175900,2023-09-30,2023,INDL,C,D,STD,SBH,SALLY BEAUTY HOLDINGS INC,USD,2725.2500,184.6000,3728.1310,A
175955,2023-12-31,2023,INDL,C,D,STD,IPGP,IPG PHOTONICS CORP,USD,2698.8980,218.8780,1287.4390,A
175966,2023-12-31,2023,INDL,C,D,STD,CPRX,CATALYST PHARMACEUTICALS INC,USD,470.1140,71.4100,398.2040,A
176022,2023-12-31,2023,INDL,C,D,STD,EBS,EMERGENT BIOSOLUTIONS INC,USD,1823.2000,-760.5000,1049.3000,A
176249,2023-12-31,2023,INDL,C,D,STD,TAST,CARROLS RESTAURANT GROUP INC,USD,1592.4920,33.7960,1876.5040,A
176251,2023-12-31,2023,INDL,C,D,STD,III,INFORMATION SERVICES GROUP,USD,247.3450,6.1540,291.0540,A
176343,2023-12-31,2023,INDL,C,D,STD,CLNE,CLEAN ENERGY FUELS CORP,USD,1259.4580,-99.4970,425.1590,A
176362,2023-04-30,2022,INDL,C,D,STD,AVAV,AEROVIRONMENT INC,USD,824.5770,-176.2120,540.5360,A
176523,2023-12-31,2023,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,USD,567.7000,705.2000,165.2000,A
176567,2023-06-30,2023,INDL,C,D,STD,SMCI,SUPER MICRO COMPUTER INC,USD,3674.7290,639.9980,7123.4820,A
176591,2023-12-31,2023,INDL,C,D,STD,EIG,EMPLOYERS HOLDINGS INC,USD,3550.4000,118.1000,850.9000,A
176593,2023-12-31,2023,INDL,C,D,STD,PRTS,CARPARTS COM INC,USD,257.8550,-8.2230,675.7290,A
176602,2023-12-31,2023,INDL,C,D,STD,ESGR,ENSTAR GROUP LIMITED,USD,20913.0000,1118.0000,1154.0000,A
176670,2023-06-30,2023,INDL,C,D,STD,ARAY,ACCURAY INC,USD,479.2140,-9.2800,447.6050,A
176701,2023-12-31,2023,INDL,C,D,STD,IBKR,INTERACTIVE BROKERS GROUP,USD,128423.0000,600.0000,7776.0000,A
176703,2023-09-30,2023,INDL,C,D,STD,ESSA,ESSA BANCORP INC,USD,2293.2460,18.5760,93.4050,A
176766,2023-09-30,2023,INDL,C,D,STD,TFSL,TFS FINANCIAL CORP,USD,16917.9790,75.2500,633.3480,A
176828,2023-12-31,2023,INDL,C,D,STD,CARE,CARTER BANKSHARES INC,USD,4512.5390,23.3840,214.6980,A
176928,2023-06-30,2023,INDL,C,D,STD,BR,BROADRIDGE FINANCIAL SOLUTNS,USD,8233.2000,630.6000,6060.9000,A
176973,2023-12-31,2023,INDL,C,D,STD,GLRE,GREENLIGHT CAPITAL RE LTD,USD,1735.3070,86.8300,623.8680,A
177009,2023-12-31,2023,INDL,C,D,STD,FRBA,FIRST BANK,USD,3609.3260,20.8970,173.3020,A
177108,2023-12-31,2023,INDL,C,D,STD,CNK,CINEMARK HOLDINGS INC,USD,4836.8000,188.2000,3066.7000,A
177111,2023-12-31,2023,INDL,C,D,STD,TTGT,TECHTARGET INC,USD,699.8880,4.4610,229.9630,A
177227,2023-12-31,2023,INDL,C,D,STD,PODD,INSULET CORP,USD,2588.2000,206.3000,1697.1000,A
177287,2023-12-31,2023,INDL,C,D,STD,JAZZ,JAZZ PHARMACEUTICALS PLC,USD,11393.3590,414.8320,3834.2040,A
177367,2023-12-31,2023,INDL,C,D,STD,CDXC,CHROMADEX CORP,USD,54.9640,-4.9380,83.5700,A
177376,2023-12-31,2023,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,USD,151522.0000,2940.0000,20606.0000,A
177598,2023-12-31,2023,INDL,C,D,STD,WTRE,WISDOMTREE NEW ECON R E FUND,USD,,,,A
177637,2023-12-31,2023,INDL,C,D,STD,AMC,AMC ENTERTAINMENT HOLDINGS,USD,9009.2000,-396.6000,4812.6000,A
177640,2023-12-31,2023,INDL,C,D,STD,TIPT,TIPTREE INC,USD,5139.3130,13.9510,1649.0310,A
177744,2023-12-31,2023,INDL,C,D,STD,PRO,PROS HOLDINGS INC,USD,421.8330,-56.3540,303.7080,A
177780,2023-12-31,2023,INDL,C,D,STD,SCOR,COMSCORE INC,USD,491.2950,-79.3610,371.3430,A
177881,2023-12-31,2023,INDL,C,D,STD,MASI,MASIMO CORP,USD,3041.5000,81.5000,2048.1000,A
177943,2023-12-31,2023,INDL,C,D,STD,DHX,DHI GROUP INC,USD,225.2020,3.4910,151.8780,A
177966,2023-12-31,2023,INDL,C,D,STD,ALSN,ALLISON TRANSMISSION HLDGS,USD,5025.0000,673.0000,3035.0000,A
177983,2023-12-31,2023,INDL,C,D,STD,G,GENPACT LTD,USD,4805.7130,631.2550,4476.8880,A
178015,2023-01-31,2022,INDL,C,D,STD,LULU,LULULEMON ATHLETICA INC,USD,5607.0380,854.8000,8110.5180,A
178073,2023-12-31,2023,INDL,C,D,STD,RILY,B. RILEY FINANCIAL INC,USD,6074.3780,-99.9100,1528.7870,A
178310,2023-12-31,2023,INDL,C,D,STD,TDC,TERADATA CORP,USD,1873.0000,62.0000,1833.0000,A
178507,2023-12-31,2023,INDL,C,D,STD,MSCI,MSCI INC,USD,5518.2190,1148.5920,2528.9200,A
178519,2023-12-31,2023,INDL,C,D,STD,LPLA,LPL FINANCIAL HOLDINGS INC,USD,10385.4800,1066.2500,10052.8480,A
178539,2023-12-31,2023,INDL,C,D,STD,ROIC,RETAIL OPPORTUNITY INVTS CP,USD,2977.6400,34.5340,327.7320,A
178672,2023-12-31,2023,INDL,C,D,STD,CVI,CVR ENERGY INC,USD,4707.0000,769.0000,9247.0000,A
178704,2023-01-31,2022,INDL,C,D,STD,ULTA,ULTA BEAUTY INC,USD,5370.4110,1242.4080,10208.5800,A
178797,2023-12-31,2023,INDL,C,D,STD,APEI,AMERICAN PUBLIC EDUCATION,USD,557.3860,-47.2860,600.5450,A
178803,2023-12-31,2023,INDL,C,D,STD,ENSG,ENSIGN GROUP INC,USD,4177.5410,209.3990,3729.3550,A
178806,2023-12-31,2023,INDL,C,D,STD,LL,LL FLOORING HOLDINGS INC,USD,535.5740,-103.4940,904.7460,A
178834,2023-12-31,2023,INDL,C,D,STD,NFBK,NORTHFIELD BANCORP INC,USD,5598.3960,37.6690,220.6910,A
178862,2023-12-31,2023,INDL,C,D,STD,CIM,CHIMERA INVESTMENT CORP,USD,12928.9980,126.1040,777.1340,A
178973,2023-01-31,2022,INDL,C,D,STD,TITN,TITAN MACHINERY INC,USD,1188.6950,101.8680,2209.3060,A
178976,2023-06-30,2023,INDL,C,D,STD,LRN,STRIDE INC,USD,1760.6660,126.8670,1837.3580,A
179077,2023-09-30,2023,INDL,C,D,STD,FOR,FORESTAR GROUP INC,USD,2470.7000,166.9000,1436.9000,A
179202,2023-12-31,2023,INDL,C,D,STD,SATS,ECHOSTAR CORP,USD,57108.8940,-1702.0570,17015.5980,A
179437,2023-12-31,2023,INDL,C,D,STD,AWK,AMERICAN WATER WORKS CO INC,USD,28747.0000,944.0000,4234.0000,A
179534,2023-09-30,2023,INDL,C,D,STD,V,VISA INC,USD,90499.0000,17273.0000,32653.0000,A
179583,2023-06-30,2023,INDL,C,D,STD,FN,FABRINET,USD,1979.6480,247.9130,2645.2370,A
179621,2023-12-31,2023,INDL,C,D,STD,PM,PHILIP MORRIS INTERNATIONAL,USD,65304.0000,7813.0000,35254.0000,A
179657,2023-09-30,2023,INDL,C,D,STD,HI,HILLENBRAND INC,USD,5547.7000,569.7000,2826.0000,A
179690,2023-12-31,2023,INDL,C,D,STD,SWI,SOLARWINDS CORP,USD,3250.9150,-9.1090,758.7400,A
179738,2023-12-31,2023,INDL,C,D,STD,ERII,ENERGY RECOVERY INC,USD,252.9740,21.5040,128.3490,A
179741,2023-12-31,2023,INDL,C,D,STD,KKR,KKR & CO INC,USD,317294.1940,3732.2610,21685.3020,A
179819,2023-10-31,2023,INDL,C,D,STD,NX,QUANEX BUILDING PRODUCTS,USD,831.1430,82.5010,1130.5830,A
179834,2023-12-31,2023,INDL,C,D,STD,CDNA,CAREDX INC,USD,466.8260,-190.2840,280.3240,A
179841,2023-12-31,2023,INDL,C,D,STD,CDXS,CODEXIS INC,USD,136.5610,-76.2400,70.1430,A
179843,2023-12-31,2023,INDL,C,D,STD,IPI,INTREPID POTASH INC,USD,768.4740,-35.6730,279.0830,A
179889,2023-12-31,2023,INDL,C,D,STD,AGNC,AGNC INVESTMENT CORP,USD,71596.0000,155.0000,474.0000,A
179974,2023-12-31,2023,INDL,C,D,STD,HCI,HCI GROUP INC,USD,1811.3160,79.0340,550.0090,A
180016,2023-12-31,2023,INDL,C,D,STD,MRC,MRC GLOBAL INC,USD,1886.0000,114.0000,3412.0000,A
180057,2023-12-31,2023,INDL,C,D,STD,IOVA,IOVANCE BIOTHERAPEUTICS INC,USD,780.3510,-444.0370,1.1890,A
180083,2023-12-31,2023,INDL,C,D,STD,LOPE,GRAND CANYON EDUCATION INC,USD,930.4630,204.9850,960.8990,A
180112,2023-12-31,2023,INDL,C,D,STD,SB,SAFE BULKERS INC,USD,1339.8160,77.3510,295.3930,A
180183,2023-12-31,2023,INDL,C,D,STD,HBCP,HOME BANCORP INC,USD,3320.1220,40.2400,178.2990,A
180228,2023-12-31,2023,INDL,C,D,STD,IVR,INVESCO MORTGAGE CAPITAL INC,USD,5284.2090,-15.8590,277.9280,A
180229,2023-12-31,2023,INDL,C,D,STD,MG,MISTRAS GROUP INC,USD,534.7760,-17.4530,705.4730,A
180423,2023-12-31,2023,INDL,C,D,STD,TREE,LENDINGTREE INC,USD,802.7590,-122.4040,672.5020,A
180466,2023-12-31,2023,INDL,C,D,STD,JBT,JOHN BEAN TECHNOLOGIES,USD,2710.4000,582.6000,1664.4000,A
180483,2023-09-30,2023,INDL,C,D,STD,BERY,BERRY GLOBAL GROUP INC,USD,16587.0000,609.0000,12664.0000,A
180646,2023-12-31,2023,INDL,C,D,STD,MYRG,MYR GROUP INC,USD,1578.7460,90.9900,3643.9050,A
180652,2023-12-31,2023,INDL,C,D,STD,VRSK,VERISK ANALYTICS INC,USD,4366.1000,614.6000,2681.4000,A
180683,2023-06-30,2023,INDL,C,D,STD,IBIO,IBIO INC,USD,41.2070,-65.0100,0.0000,A
180711,2023-10-31,2023,INDL,C,D,STD,AVGO,BROADCOM INC,USD,72861.0000,14082.0000,35819.0000,A
181269,2023-12-31,2023,INDL,C,D,STD,GPRE,GREEN PLAINS INC,USD,1939.3220,-93.3840,3295.7430,A
181290,2023-12-31,2023,INDL,C,D,STD,DMRC,DIGIMARC CORP,USD,80.5520,-45.9590,34.8510,A
181820,2023-12-31,2023,INDL,C,D,STD,FSBW,FS BANCORP INC,USD,2972.6690,36.0530,187.6820,A
181931,2023-12-31,2023,INDL,C,D,STD,CLW,CLEARWATER PAPER CORP,USD,1671.8000,107.7000,2082.8000,A
181989,2023-12-31,2023,INDL,C,D,STD,SLCA,U S SILICA HOLDINGS INC,USD,2096.5930,146.9250,1552.0220,A
182701,2023-12-31,2023,INDL,C,D,STD,OPI,OFFICE PROPERTIES INCOME TR,USD,3989.6690,-69.4320,531.5610,A
183029,2023-12-31,2023,INDL,C,D,STD,RC,READY CAPITAL CORP,USD,12441.2170,339.4510,989.3230,A
183247,2023-12-31,2023,INDL,C,D,STD,TBNK,TERRITORIAL BANCORP INC,USD,2236.6720,5.0270,71.5590,A
183283,2023-12-31,2023,INDL,C,D,STD,ADUS,ADDUS HOMECARE CORP,USD,1024.4260,62.5160,1058.6510,A
183312,2023-12-31,2023,INDL,C,D,STD,ASPS,ALTISOURCE PORTFOLIO SOLTNS,USD,154.8580,-56.2900,145.0660,A
183322,2023-12-31,2023,INDL,C,D,STD,TXMD,THERAPEUTICSMD INC,USD,43.3090,-10.2780,1.3020,A
183324,2023-12-31,2023,INDL,C,D,STD,PMT,PENNYMAC MORTGAGE INVEST TR,USD,13113.8870,199.6540,1164.9880,A
183366,2023-12-31,2023,INDL,C,D,STD,H,HYATT HOTELS CORP,USD,12833.0000,220.0000,6667.0000,A
183377,2023-12-31,2023,INDL,C,D,STD,FTNT,FORTINET INC,USD,7258.9000,1147.8000,5304.8000,A
183388,2023-12-31,2023,INDL,C,D,STD,STWD,STARWOOD PROPERTY TRUST INC,USD,69504.1960,339.2130,2357.8740,A
183581,2023-12-31,2023,INDL,C,D,STD,KAR,OPENLANE INC,USD,4726.3000,-154.1000,1645.1000,A
183593,2023-12-31,2023,INDL,C,D,STD,OMER,OMEROS CORP,USD,378.2690,-117.8130,0.0000,A
183606,2023-12-31,2023,INDL,C,D,STD,ARI,APOLLO COMMERCIAL RE FIN INC,USD,9296.7300,58.1270,815.3170,A
183636,2023-12-31,2023,INDL,C,D,STD,RCM,R1 RCM INC,USD,4960.2000,3.3000,2254.2000,A
183640,2023-12-31,2023,INDL,C,D,STD,IRDM,IRIDIUM COMMUNICATIONS INC,USD,2661.7750,15.4150,788.7230,A
183736,2023-12-31,2023,INDL,C,D,STD,GNRC,GENERAC HOLDINGS INC,USD,5093.3120,214.6060,4022.6670,A
183780,2023-12-31,2023,INDL,C,D,STD,TWO,TWO HARBORS INVESTMENT CORP,USD,13138.8000,-106.3710,984.5500,A
183799,2023-12-31,2023,INDL,C,D,STD,FLNT,FLUENT INC,USD,111.8670,-63.2180,298.3990,A
183822,2023-12-31,2023,INDL,C,D,STD,ARR,ARMOUR RESIDENTIAL REIT INC,USD,12344.3950,-67.9230,449.6740,A
183830,2023-12-31,2023,INDL,C,D,STD,PEB,PEBBLEBROOK HOTEL TRUST,USD,5824.9730,-78.0170,1419.9490,A
183833,2023-12-31,2023,INDL,C,D,STD,TRNO,TERRENO REALTY CORP,USD,3904.6770,151.4570,328.5540,A
183902,2023-12-31,2023,INDL,C,D,STD,EFC,ELLINGTON FINANCIAL INC,USD,15315.9300,84.0840,369.3170,A
183903,2023-12-31,2023,INDL,C,D,STD,CALX,CALIX INC,USD,941.8650,29.3250,1039.5930,A
183942,2023-12-31,2023,INDL,C,D,STD,ST,SENSATA TECHNOLOGES HLDG PLC,USD,7680.9870,-3.9090,4054.0830,A
183945,2023-12-31,2023,INDL,C,D,STD,CRMD,CORMEDIX INC,USD,82.0600,-46.3390,0.0000,A
183974,2023-12-31,2023,INDL,C,D,STD,SPSC,SPS COMMERCE INC,USD,823.8440,65.8240,536.9100,A
184167,2023-12-31,2023,INDL,C,D,STD,FIBK,FIRST INTERSTATE BANCSYSTEM,USD,30671.2000,257.5000,1427.1000,A
184254,2023-12-31,2023,INDL,C,D,STD,APO,APOLLO GLOBAL MGMT INC,USD,313488.0000,5047.0000,32644.0000,A
184256,2023-12-31,2023,INDL,C,D,STD,IRWD,IRONWOOD PHARMACEUTICALS INC,USD,471.0730,-1002.2390,442.7350,A
184258,2023-12-31,2023,INDL,C,D,STD,PLOW,DOUGLAS DYNAMICS INC,USD,593.4180,23.7230,568.1780,A
184263,2023-06-30,2023,INDL,C,D,STD,QNST,QUINSTREET INC,USD,337.1550,-68.8660,580.6240,A
184352,2023-12-31,2023,INDL,C,D,STD,STNG,SCORPIO TANKERS INC,USD,4228.6520,546.8980,1341.2220,A
184392,2023-12-31,2023,INDL,C,D,STD,GDOT,GREEN DOT CORP,USD,4817.1220,6.7220,1463.9840,A
184500,2023-12-31,2023,INDL,C,D,STD,CBOE,CBOE GLOBAL MARKETS INC,USD,7487.5000,761.4000,3773.5000,A
184551,2023-12-31,2023,INDL,C,D,STD,MXL,MAXLINEAR INC,USD,1080.2570,-73.1470,693.2630,A
184576,2023-12-31,2023,INDL,C,D,STD,ENV,ENVESTNET INC,USD,1877.2520,-238.7240,1245.6200,A
184604,2023-06-30,2023,INDL,C,D,STD,AOSL,ALPHA AND OMEGA SEMICONDUCTO,USD,1199.7370,12.3640,691.3210,A
184688,2023-12-31,2023,INDL,C,D,STD,CLDT,CHATHAM LODGING TRUST,USD,1343.9300,2.6440,312.6430,A
184748,2023-12-31,2023,INDL,C,D,STD,QUAD,QUAD/GRAPHICS INC,USD,1509.7000,-55.4000,2957.7000,A
184899,2023-12-31,2023,INDL,C,D,STD,FAF,FIRST AMERICAN FINANCIAL CP,USD,16802.8000,216.8000,5998.1000,A
184957,2023-12-31,2023,INDL,C,D,STD,WKHS,WORKHORSE GROUP INC,USD,141.6750,-123.9190,13.0950,A
184996,2023-12-31,2023,INDL,C,D,STD,TSLA,TESLA INC,USD,106618.0000,14997.0000,96773.0000,A
185018,2023-12-31,2023,INDL,C,D,STD,HPP,HUDSON PACIFIC PPTYS INC,USD,8282.0500,-171.1430,960.8830,A
